id,site,site.code,refugia,longitude,latitude,sampling.status,area
acmo_nr_1538,acadia_mountain,acmo,no,-68.32371934,44.32332351,survey,1
acmo_nr_1609,acadia_mountain,acmo,no,-68.32353968,44.32345204,survey,1
acmo_nr_1610,acadia_mountain,acmo,no,-68.32353968,44.32332351,survey,1
acmo_nr_1681,acadia_mountain,acmo,no,-68.32336002,44.32345204,survey,1
acmo_nr_1682,acadia_mountain,acmo,no,-68.32336002,44.32332351,survey,1
acmo_nr_1750,acadia_mountain,acmo,no,-68.32318035,44.32383763,survey,1
acmo_nr_1751,acadia_mountain,acmo,no,-68.32318035,44.3237091,survey,1
acmo_nr_1752,acadia_mountain,acmo,no,-68.32318035,44.32358057,survey,1
acmo_nr_1753,acadia_mountain,acmo,no,-68.32318035,44.32345204,survey,1
acmo_nr_1754,acadia_mountain,acmo,no,-68.32318035,44.32332351,survey,1
acmo_nr_1822,acadia_mountain,acmo,no,-68.32300069,44.32383763,survey,1
acmo_nr_1823,acadia_mountain,acmo,no,-68.32300069,44.3237091,survey,1
acmo_nr_1824,acadia_mountain,acmo,no,-68.32300069,44.32358057,survey,1
acmo_nr_1825,acadia_mountain,acmo,no,-68.32300069,44.32345204,survey,1
acmo_nr_1826,acadia_mountain,acmo,no,-68.32300069,44.32332351,survey,1
acmo_nr_1899,acadia_mountain,acmo,no,-68.32282103,44.32319497,survey,1
acmo_nr_1900,acadia_mountain,acmo,no,-68.32282103,44.32306644,survey,1
acmo_nr_1966,acadia_mountain,acmo,no,-68.32264136,44.32383763,survey,1
acmo_nr_1967,acadia_mountain,acmo,no,-68.32264136,44.3237091,survey,1
acmo_nr_1971,acadia_mountain,acmo,no,-68.32264136,44.32319497,survey,1
acmo_nr_1972,acadia_mountain,acmo,no,-68.32264136,44.32306644,survey,1
acmo_nr_1973,acadia_mountain,acmo,no,-68.32264136,44.32293791,survey,1
acmo_nr_2038,acadia_mountain,acmo,no,-68.3224617,44.32383763,survey,1
acmo_nr_2039,acadia_mountain,acmo,no,-68.3224617,44.3237091,survey,1
acmo_nr_2040,acadia_mountain,acmo,no,-68.3224617,44.32358057,survey,1
acmo_nr_2041,acadia_mountain,acmo,no,-68.3224617,44.32345204,survey,1
acmo_nr_2042,acadia_mountain,acmo,no,-68.3224617,44.32332351,survey,1
acmo_nr_2043,acadia_mountain,acmo,no,-68.3224617,44.32319497,survey,1
acmo_nr_2044,acadia_mountain,acmo,no,-68.3224617,44.32306644,survey,1
acmo_nr_2045,acadia_mountain,acmo,no,-68.3224617,44.32293791,survey,1
acmo_nr_2110,acadia_mountain,acmo,no,-68.32228204,44.32383763,survey,1
acmo_nr_2111,acadia_mountain,acmo,no,-68.32228204,44.3237091,survey,1
acmo_nr_2112,acadia_mountain,acmo,no,-68.32228204,44.32358057,survey,1
acmo_nr_2113,acadia_mountain,acmo,no,-68.32228204,44.32345204,survey,1
acmo_nr_2114,acadia_mountain,acmo,no,-68.32228204,44.32332351,survey,1
acmo_nr_2115,acadia_mountain,acmo,no,-68.32228204,44.32319497,survey,1
acmo_nr_3840,acadia_mountain,acmo,no,-68.31797013,44.32358057,survey,2
acmo_nr_3841,acadia_mountain,acmo,no,-68.31797013,44.32345204,survey,2
acmo_nr_3842,acadia_mountain,acmo,no,-68.31797013,44.32332351,survey,2
acmo_nr_3843,acadia_mountain,acmo,no,-68.31797013,44.32319497,survey,2
acmo_nr_3912,acadia_mountain,acmo,no,-68.31779046,44.32358057,survey,2
acmo_nr_3913,acadia_mountain,acmo,no,-68.31779046,44.32345204,survey,2
acmo_nr_3914,acadia_mountain,acmo,no,-68.31779046,44.32332351,survey,2
acmo_nr_3915,acadia_mountain,acmo,no,-68.31779046,44.32319497,survey,2
acmo_nr_3984,acadia_mountain,acmo,no,-68.3176108,44.32358057,survey,2
acmo_nr_3985,acadia_mountain,acmo,no,-68.3176108,44.32345204,survey,2
acmo_nr_3986,acadia_mountain,acmo,no,-68.3176108,44.32332351,survey,2
acmo_nr_3987,acadia_mountain,acmo,no,-68.3176108,44.32319497,survey,2
acmo_nr_4054,acadia_mountain,acmo,no,-68.31743114,44.32383763,survey,2
acmo_nr_4055,acadia_mountain,acmo,no,-68.31743114,44.3237091,survey,2
acmo_nr_4056,acadia_mountain,acmo,no,-68.31743114,44.32358057,survey,2
acmo_nr_4057,acadia_mountain,acmo,no,-68.31743114,44.32345204,survey,2
acmo_nr_4058,acadia_mountain,acmo,no,-68.31743114,44.32332351,survey,2
acmo_nr_4059,acadia_mountain,acmo,no,-68.31743114,44.32319497,survey,2
acmo_nr_4060,acadia_mountain,acmo,no,-68.31743114,44.32306644,survey,2
acmo_nr_4061,acadia_mountain,acmo,no,-68.31743114,44.32293791,survey,2
acmo_nr_4062,acadia_mountain,acmo,no,-68.31743114,44.32280937,survey,2
acmo_nr_4063,acadia_mountain,acmo,no,-68.31743114,44.32268084,survey,2
acmo_nr_4064,acadia_mountain,acmo,no,-68.31743114,44.32255231,survey,2
acmo_nr_4065,acadia_mountain,acmo,no,-68.31743114,44.32242377,survey,2
acmo_nr_4126,acadia_mountain,acmo,no,-68.31725147,44.32383763,survey,2
acmo_nr_4127,acadia_mountain,acmo,no,-68.31725147,44.3237091,survey,2
acmo_nr_4128,acadia_mountain,acmo,no,-68.31725147,44.32358057,survey,2
acmo_nr_4129,acadia_mountain,acmo,no,-68.31725147,44.32345204,survey,2
acmo_nr_4130,acadia_mountain,acmo,no,-68.31725147,44.32332351,survey,2
acmo_nr_4131,acadia_mountain,acmo,no,-68.31725147,44.32319497,survey,2
acmo_nr_4132,acadia_mountain,acmo,no,-68.31725147,44.32306644,survey,2
acmo_nr_4133,acadia_mountain,acmo,no,-68.31725147,44.32293791,survey,2
acmo_nr_4134,acadia_mountain,acmo,no,-68.31725147,44.32280937,survey,2
acmo_nr_4135,acadia_mountain,acmo,no,-68.31725147,44.32268084,survey,2
acmo_nr_4136,acadia_mountain,acmo,no,-68.31725147,44.32255231,survey,2
acmo_nr_4137,acadia_mountain,acmo,no,-68.31725147,44.32242377,survey,2
acmo_nr_4198,acadia_mountain,acmo,no,-68.31707181,44.32383763,survey,2
acmo_nr_4199,acadia_mountain,acmo,no,-68.31707181,44.3237091,survey,2
acmo_nr_4200,acadia_mountain,acmo,no,-68.31707181,44.32358057,survey,2
acmo_nr_4201,acadia_mountain,acmo,no,-68.31707181,44.32345204,survey,2
acmo_nr_4202,acadia_mountain,acmo,no,-68.31707181,44.32332351,survey,2
acmo_nr_4203,acadia_mountain,acmo,no,-68.31707181,44.32319497,survey,2
acmo_nr_4204,acadia_mountain,acmo,no,-68.31707181,44.32306644,survey,2
acmo_nr_4205,acadia_mountain,acmo,no,-68.31707181,44.32293791,survey,2
acmo_nr_4206,acadia_mountain,acmo,no,-68.31707181,44.32280937,survey,2
acmo_nr_4207,acadia_mountain,acmo,no,-68.31707181,44.32268084,survey,2
acmo_nr_4208,acadia_mountain,acmo,no,-68.31707181,44.32255231,survey,2
acmo_nr_4270,acadia_mountain,acmo,no,-68.31689215,44.32383763,survey,2
acmo_nr_4271,acadia_mountain,acmo,no,-68.31689215,44.3237091,survey,2
acmo_nr_4272,acadia_mountain,acmo,no,-68.31689215,44.32358057,survey,2
acmo_nr_4273,acadia_mountain,acmo,no,-68.31689215,44.32345204,survey,2
acmo_nr_4274,acadia_mountain,acmo,no,-68.31689215,44.32332351,survey,2
acmo_nr_4277,acadia_mountain,acmo,no,-68.31689215,44.32293791,survey,2
acmo_nr_4278,acadia_mountain,acmo,no,-68.31689215,44.32280937,survey,2
acmo_nr_4279,acadia_mountain,acmo,no,-68.31689215,44.32268084,survey,2
acmo_nr_4280,acadia_mountain,acmo,no,-68.31689215,44.32255231,survey,2
acmo_nr_4351,acadia_mountain,acmo,no,-68.31671248,44.32268084,survey,2
acmo_nr_4352,acadia_mountain,acmo,no,-68.31671248,44.32255231,survey,2
acmo_nr_4353,acadia_mountain,acmo,no,-68.31671248,44.32242377,survey,2
acmo_nr_4422,acadia_mountain,acmo,no,-68.31653282,44.32280937,survey,2
acmo_nr_4423,acadia_mountain,acmo,no,-68.31653282,44.32268084,survey,2
acmo_nr_4424,acadia_mountain,acmo,no,-68.31653282,44.32255231,survey,2
acmo_nr_4425,acadia_mountain,acmo,no,-68.31653282,44.32242377,survey,2
acmo_nr_4494,acadia_mountain,acmo,no,-68.31635316,44.32280937,survey,2
acmo_nr_4495,acadia_mountain,acmo,no,-68.31635316,44.32268084,survey,2
acmo_nr_4496,acadia_mountain,acmo,no,-68.31635316,44.32255231,survey,2
acmo_nr_4497,acadia_mountain,acmo,no,-68.31635316,44.32242377,survey,2
acmo_nr_4568,acadia_mountain,acmo,no,-68.31617349,44.32255231,survey,2
bemo_nr_154,bernard_mountain,bemo,no,-68.37265118,44.30337197,survey,1
bemo_nr_155,bernard_mountain,bemo,no,-68.37265118,44.3032434,survey,1
bemo_nr_196,bernard_mountain,bemo,no,-68.37247152,44.30337197,survey,1
bemo_nr_197,bernard_mountain,bemo,no,-68.37247152,44.3032434,survey,1
bemo_nr_198,bernard_mountain,bemo,no,-68.37247152,44.30311482,survey,1
bemo_nr_239,bernard_mountain,bemo,no,-68.37229186,44.3032434,survey,1
bemo_nr_240,bernard_mountain,bemo,no,-68.37229186,44.30311482,survey,1
bemo_nr_281,bernard_mountain,bemo,no,-68.37211219,44.3032434,survey,1
bemo_nr_282,bernard_mountain,bemo,no,-68.37211219,44.30311482,survey,1
bemo_nr_324,bernard_mountain,bemo,no,-68.37193253,44.30311482,survey,1
bemo_nr_366,bernard_mountain,bemo,no,-68.37175287,44.30311482,survey,1
bemo_nr_811,bernard_mountain,bemo,no,-68.36977658,44.30530058,survey,2
bemo_nr_853,bernard_mountain,bemo,no,-68.36959691,44.30530058,survey,2
bemo_nr_854,bernard_mountain,bemo,no,-68.36959691,44.30517201,survey,2
bemo_nr_894,bernard_mountain,bemo,no,-68.36941725,44.30542916,survey,2
bemo_nr_895,bernard_mountain,bemo,no,-68.36941725,44.30530058,survey,2
bemo_nr_896,bernard_mountain,bemo,no,-68.36941725,44.30517201,survey,2
bemo_nr_941,bernard_mountain,bemo,no,-68.36923759,44.30478629,survey,2
bemo_nr_942,bernard_mountain,bemo,no,-68.36923759,44.30465772,survey,2
bemo_nr_943,bernard_mountain,bemo,no,-68.36923759,44.30452915,survey,2
bemo_nr_944,bernard_mountain,bemo,no,-68.36923759,44.30440057,survey,2
bemo_nr_984,bernard_mountain,bemo,no,-68.36905792,44.30465772,survey,2
bemo_nr_985,bernard_mountain,bemo,no,-68.36905792,44.30452915,survey,2
