"id","site","site.code","refugia","longitude","latitude"
"caba_nr_285","cadillac_base","caba","no","-68.2311360236563","44.380673936021"
"caba_nr_286","cadillac_base","caba","no","-68.2311360236563","44.3805455291416"
"caba_nr_299","cadillac_base","caba","no","-68.2309563605994","44.3819579893262"
"caba_nr_300","cadillac_base","caba","no","-68.2309563605994","44.381829585263"
"caba_nr_303","cadillac_base","caba","no","-68.2309563605994","44.3814443713836"
"caba_nr_304","cadillac_base","caba","no","-68.2309563605994","44.3813159661939"
"caba_nr_305","cadillac_base","caba","no","-68.2309563605994","44.3811875607225"
"caba_nr_308","cadillac_base","caba","no","-68.2309563605994","44.3808023426188"
"caba_nr_309","cadillac_base","caba","no","-68.2309563605994","44.380673936021"
"caba_nr_310","cadillac_base","caba","no","-68.2309563605994","44.3805455291416"
"caba_nr_326","cadillac_base","caba","no","-68.2307766975426","44.3815727762916"
"caba_nr_327","cadillac_base","caba","no","-68.2307766975426","44.3814443713836"
"caba_nr_328","cadillac_base","caba","no","-68.2307766975426","44.3813159661939"
"caba_nr_329","cadillac_base","caba","no","-68.2307766975426","44.3811875607225"
"caba_nr_332","cadillac_base","caba","no","-68.2307766975426","44.3808023426188"
"caba_nr_333","cadillac_base","caba","no","-68.2307766975426","44.380673936021"
"caba_nr_334","cadillac_base","caba","no","-68.2307766975426","44.3805455291416"
"caba_nr_351","cadillac_base","caba","no","-68.2305970344858","44.3814443713836"
"caba_nr_352","cadillac_base","caba","no","-68.2305970344858","44.3813159661939"
"caba_nr_356","cadillac_base","caba","no","-68.2305970344858","44.3808023426188"
"caba_nr_357","cadillac_base","caba","no","-68.2305970344858","44.380673936021"
"caba_nr_358","cadillac_base","caba","no","-68.2305970344858","44.3805455291416"
"caba_nr_359","cadillac_base","caba","no","-68.2305970344858","44.3804171219806"
"caba_nr_381","cadillac_base","caba","no","-68.230417371429","44.380673936021"
"caba_nr_382","cadillac_base","caba","no","-68.230417371429","44.3805455291416"
"caba_nr_383","cadillac_base","caba","no","-68.230417371429","44.3804171219806"
"caba_nr_404","cadillac_base","caba","no","-68.2302377083721","44.3808023426188"
"caba_nr_405","cadillac_base","caba","no","-68.2302377083721","44.380673936021"
"caba_nr_406","cadillac_base","caba","no","-68.2302377083721","44.3805455291416"
"caba_nr_407","cadillac_base","caba","no","-68.2302377083721","44.3804171219806"
"caba_nr_428","cadillac_base","caba","no","-68.2300580453153","44.3808023426188"
"caba_nr_429","cadillac_base","caba","no","-68.2300580453153","44.380673936021"
"caba_nr_430","cadillac_base","caba","no","-68.2300580453153","44.3805455291416"
"caba_nr_431","cadillac_base","caba","no","-68.2300580453153","44.3804171219806"
"caba_nr_454","cadillac_base","caba","no","-68.2298783822585","44.3805455291416"
"caba_nr_455","cadillac_base","caba","no","-68.2298783822585","44.3804171219806"
"camo_r_331","cadillac_mountain","camo","yes","-68.2265140037716","44.35139775122"
"camo_r_332","cadillac_mountain","camo","yes","-68.2265140037716","44.3512692801492"
"camo_r_378","cadillac_mountain","camo","yes","-68.2263343407147","44.3516546925168"
"camo_r_379","cadillac_mountain","camo","yes","-68.2263343407147","44.3515262220092"
"camo_r_380","cadillac_mountain","camo","yes","-68.2263343407147","44.35139775122"
"camo_r_381","cadillac_mountain","camo","yes","-68.2263343407147","44.3512692801492"
"camo_r_382","cadillac_mountain","camo","yes","-68.2263343407147","44.3511408087968"
"camo_r_383","cadillac_mountain","camo","yes","-68.2263343407147","44.3510123371628"
"camo_r_385","cadillac_mountain","camo","yes","-68.2263343407147","44.3507553930499"
"camo_r_413","cadillac_mountain","camo","yes","-68.2261546776579","44.3534532500533"
"camo_r_427","cadillac_mountain","camo","yes","-68.2261546776579","44.3516546925168"
"camo_r_428","cadillac_mountain","camo","yes","-68.2261546776579","44.3515262220092"
"camo_r_429","cadillac_mountain","camo","yes","-68.2261546776579","44.35139775122"
"camo_r_430","cadillac_mountain","camo","yes","-68.2261546776579","44.3512692801492"
"camo_r_431","cadillac_mountain","camo","yes","-68.2261546776579","44.3511408087968"
"camo_r_432","cadillac_mountain","camo","yes","-68.2261546776579","44.3510123371628"
"camo_r_433","cadillac_mountain","camo","yes","-68.2261546776579","44.3508838652471"
"camo_r_434","cadillac_mountain","camo","yes","-68.2261546776579","44.3507553930499"
"camo_r_462","cadillac_mountain","camo","yes","-68.2259750146011","44.3534532500533"
"camo_r_463","cadillac_mountain","camo","yes","-68.2259750146011","44.3533247834883"
"camo_r_464","cadillac_mountain","camo","yes","-68.2259750146011","44.3531963166417"
"camo_r_476","cadillac_mountain","camo","yes","-68.2259750146011","44.3516546925168"
"camo_r_477","cadillac_mountain","camo","yes","-68.2259750146011","44.3515262220092"
"camo_r_478","cadillac_mountain","camo","yes","-68.2259750146011","44.35139775122"
"camo_r_479","cadillac_mountain","camo","yes","-68.2259750146011","44.3512692801492"
"camo_r_480","cadillac_mountain","camo","yes","-68.2259750146011","44.3511408087968"
"camo_r_481","cadillac_mountain","camo","yes","-68.2259750146011","44.3510123371628"
"camo_r_482","cadillac_mountain","camo","yes","-68.2259750146011","44.3508838652471"
"camo_r_483","cadillac_mountain","camo","yes","-68.2259750146011","44.3507553930499"
"camo_r_502","cadillac_mountain","camo","yes","-68.2257953515443","44.3546094364654"
"camo_r_503","cadillac_mountain","camo","yes","-68.2257953515443","44.354480972435"
"camo_r_504","cadillac_mountain","camo","yes","-68.2257953515443","44.3543525081229"
"camo_r_505","cadillac_mountain","camo","yes","-68.2257953515443","44.3542240435292"
"camo_r_511","cadillac_mountain","camo","yes","-68.2257953515443","44.3534532500533"
"camo_r_512","cadillac_mountain","camo","yes","-68.2257953515443","44.3533247834883"
"camo_r_513","cadillac_mountain","camo","yes","-68.2257953515443","44.3531963166417"
"camo_r_514","cadillac_mountain","camo","yes","-68.2257953515443","44.3530678495135"
"camo_r_528","cadillac_mountain","camo","yes","-68.2257953515443","44.3512692801492"
"camo_r_529","cadillac_mountain","camo","yes","-68.2257953515443","44.3511408087968"
"camo_r_530","cadillac_mountain","camo","yes","-68.2257953515443","44.3510123371628"
"camo_r_531","cadillac_mountain","camo","yes","-68.2257953515443","44.3508838652471"
"camo_r_532","cadillac_mountain","camo","yes","-68.2257953515443","44.3507553930499"
"camo_r_550","cadillac_mountain","camo","yes","-68.2256156884875","44.3547379002143"
"camo_r_551","cadillac_mountain","camo","yes","-68.2256156884875","44.3546094364654"
"camo_r_552","cadillac_mountain","camo","yes","-68.2256156884875","44.354480972435"
"camo_r_553","cadillac_mountain","camo","yes","-68.2256156884875","44.3543525081229"
"camo_r_554","cadillac_mountain","camo","yes","-68.2256156884875","44.3542240435292"
"camo_r_555","cadillac_mountain","camo","yes","-68.2256156884875","44.354095578654"
"camo_r_556","cadillac_mountain","camo","yes","-68.2256156884875","44.353967113497"
"camo_r_557","cadillac_mountain","camo","yes","-68.2256156884875","44.3538386480585"
"camo_r_560","cadillac_mountain","camo","yes","-68.2256156884875","44.3534532500533"
"camo_r_561","cadillac_mountain","camo","yes","-68.2256156884875","44.3533247834883"
"camo_r_562","cadillac_mountain","camo","yes","-68.2256156884875","44.3531963166417"
"camo_r_563","cadillac_mountain","camo","yes","-68.2256156884875","44.3530678495135"
"camo_r_602","cadillac_mountain","camo","yes","-68.2254360254306","44.3543525081229"
"camo_r_603","cadillac_mountain","camo","yes","-68.2254360254306","44.3542240435292"
"camo_r_604","cadillac_mountain","camo","yes","-68.2254360254306","44.354095578654"
"camo_r_605","cadillac_mountain","camo","yes","-68.2254360254306","44.353967113497"
"camo_r_606","cadillac_mountain","camo","yes","-68.2254360254306","44.3538386480585"
"camo_r_607","cadillac_mountain","camo","yes","-68.2254360254306","44.3537101823384"
"camo_r_864","cadillac_mountain","camo","yes","-68.2245377101465","44.3521685717309"
"camo_r_865","cadillac_mountain","camo","yes","-68.2245377101465","44.3520401023498"
"camo_r_866","cadillac_mountain","camo","yes","-68.2245377101465","44.351911632687"
"camo_r_911","cadillac_mountain","camo","yes","-68.2243580470897","44.3524255096483"
"camo_r_912","cadillac_mountain","camo","yes","-68.2243580470897","44.3522970408304"
"camo_r_913","cadillac_mountain","camo","yes","-68.2243580470897","44.3521685717309"
"camo_r_914","cadillac_mountain","camo","yes","-68.2243580470897","44.3520401023498"
"camo_r_957","cadillac_mountain","camo","yes","-68.2241783840329","44.3528109144123"
"camo_r_958","cadillac_mountain","camo","yes","-68.2241783840329","44.3526824464392"
"camo_r_959","cadillac_mountain","camo","yes","-68.2241783840329","44.3525539781846"
"camo_r_960","cadillac_mountain","camo","yes","-68.2241783840329","44.3524255096483"
"camo_r_961","cadillac_mountain","camo","yes","-68.2241783840329","44.3522970408304"
"camo_r_962","cadillac_mountain","camo","yes","-68.2241783840329","44.3521685717309"
"camo_r_963","cadillac_mountain","camo","yes","-68.2241783840329","44.3520401023498"
"camo_r_1005","cadillac_mountain","camo","yes","-68.223998720976","44.3529393821037"
"camo_r_1006","cadillac_mountain","camo","yes","-68.223998720976","44.3528109144123"
"camo_r_1007","cadillac_mountain","camo","yes","-68.223998720976","44.3526824464392"
"camo_r_1008","cadillac_mountain","camo","yes","-68.223998720976","44.3525539781846"
"camo_r_1009","cadillac_mountain","camo","yes","-68.223998720976","44.3524255096483"
"camo_r_1010","cadillac_mountain","camo","yes","-68.223998720976","44.3522970408304"
"camo_r_1011","cadillac_mountain","camo","yes","-68.223998720976","44.3521685717309"
"camo_r_1012","cadillac_mountain","camo","yes","-68.223998720976","44.3520401023498"
"camo_r_1013","cadillac_mountain","camo","yes","-68.223998720976","44.351911632687"
"camo_r_1053","cadillac_mountain","camo","yes","-68.2238190579192","44.3530678495135"
"camo_r_1054","cadillac_mountain","camo","yes","-68.2238190579192","44.3529393821037"
"camo_r_1055","cadillac_mountain","camo","yes","-68.2238190579192","44.3528109144123"
"camo_r_1056","cadillac_mountain","camo","yes","-68.2238190579192","44.3526824464392"
"camo_r_1057","cadillac_mountain","camo","yes","-68.2238190579192","44.3525539781846"
"camo_r_1058","cadillac_mountain","camo","yes","-68.2238190579192","44.3524255096483"
"camo_r_1059","cadillac_mountain","camo","yes","-68.2238190579192","44.3522970408304"
"camo_r_1060","cadillac_mountain","camo","yes","-68.2238190579192","44.3521685717309"
"camo_r_1061","cadillac_mountain","camo","yes","-68.2238190579192","44.3520401023498"
"camo_r_1062","cadillac_mountain","camo","yes","-68.2238190579192","44.351911632687"
"camo_r_1101","cadillac_mountain","camo","yes","-68.2236393948624","44.3531963166417"
"camo_r_1102","cadillac_mountain","camo","yes","-68.2236393948624","44.3530678495135"
"camo_r_1103","cadillac_mountain","camo","yes","-68.2236393948624","44.3529393821037"
"camo_r_1104","cadillac_mountain","camo","yes","-68.2236393948624","44.3528109144123"
"camo_r_1105","cadillac_mountain","camo","yes","-68.2236393948624","44.3526824464392"
"camo_r_1106","cadillac_mountain","camo","yes","-68.2236393948624","44.3525539781846"
"camo_r_1107","cadillac_mountain","camo","yes","-68.2236393948624","44.3524255096483"
"camo_r_1108","cadillac_mountain","camo","yes","-68.2236393948624","44.3522970408304"
"camo_r_1109","cadillac_mountain","camo","yes","-68.2236393948624","44.3521685717309"
"camo_r_1110","cadillac_mountain","camo","yes","-68.2236393948624","44.3520401023498"
"camo_r_1111","cadillac_mountain","camo","yes","-68.2236393948624","44.351911632687"
"camo_r_1112","cadillac_mountain","camo","yes","-68.2236393948624","44.3517831627427"
"camo_r_1113","cadillac_mountain","camo","yes","-68.2236393948624","44.3516546925168"
"camo_r_1150","cadillac_mountain","camo","yes","-68.2234597318056","44.3531963166417"
"camo_r_1151","cadillac_mountain","camo","yes","-68.2234597318056","44.3530678495135"
"camo_r_1152","cadillac_mountain","camo","yes","-68.2234597318056","44.3529393821037"
"camo_r_1153","cadillac_mountain","camo","yes","-68.2234597318056","44.3528109144123"
"camo_r_1154","cadillac_mountain","camo","yes","-68.2234597318056","44.3526824464392"
"camo_r_1155","cadillac_mountain","camo","yes","-68.2234597318056","44.3525539781846"
"camo_r_1156","cadillac_mountain","camo","yes","-68.2234597318056","44.3524255096483"
"camo_r_1157","cadillac_mountain","camo","yes","-68.2234597318056","44.3522970408304"
"camo_r_1158","cadillac_mountain","camo","yes","-68.2234597318056","44.3521685717309"
"camo_r_1159","cadillac_mountain","camo","yes","-68.2234597318056","44.3520401023498"
"camo_r_1160","cadillac_mountain","camo","yes","-68.2234597318056","44.351911632687"
"camo_r_1161","cadillac_mountain","camo","yes","-68.2234597318056","44.3517831627427"
"camo_r_1162","cadillac_mountain","camo","yes","-68.2234597318056","44.3516546925168"
"camo_r_1200","cadillac_mountain","camo","yes","-68.2232800687487","44.3530678495135"
"camo_r_1201","cadillac_mountain","camo","yes","-68.2232800687487","44.3529393821037"
"camo_r_1202","cadillac_mountain","camo","yes","-68.2232800687487","44.3528109144123"
"camo_r_1203","cadillac_mountain","camo","yes","-68.2232800687487","44.3526824464392"
"camo_r_1204","cadillac_mountain","camo","yes","-68.2232800687487","44.3525539781846"
"camo_r_1205","cadillac_mountain","camo","yes","-68.2232800687487","44.3524255096483"
"camo_r_1206","cadillac_mountain","camo","yes","-68.2232800687487","44.3522970408304"
"camo_r_1207","cadillac_mountain","camo","yes","-68.2232800687487","44.3521685717309"
"camo_r_1208","cadillac_mountain","camo","yes","-68.2232800687487","44.3520401023498"
"camo_r_1209","cadillac_mountain","camo","yes","-68.2232800687487","44.351911632687"
"camo_r_1210","cadillac_mountain","camo","yes","-68.2232800687487","44.3517831627427"
"camo_r_1211","cadillac_mountain","camo","yes","-68.2232800687487","44.3516546925168"
"camo_r_1252","cadillac_mountain","camo","yes","-68.2231004056919","44.3526824464392"
"camo_r_1253","cadillac_mountain","camo","yes","-68.2231004056919","44.3525539781846"
"camo_r_1254","cadillac_mountain","camo","yes","-68.2231004056919","44.3524255096483"
"camo_r_1255","cadillac_mountain","camo","yes","-68.2231004056919","44.3522970408304"
"camo_r_1256","cadillac_mountain","camo","yes","-68.2231004056919","44.3521685717309"
"camo_r_1257","cadillac_mountain","camo","yes","-68.2231004056919","44.3520401023498"
"camo_r_1258","cadillac_mountain","camo","yes","-68.2231004056919","44.351911632687"
"camo_r_1259","cadillac_mountain","camo","yes","-68.2231004056919","44.3517831627427"
"camo_r_1260","cadillac_mountain","camo","yes","-68.2231004056919","44.3516546925168"
"camo_r_1301","cadillac_mountain","camo","yes","-68.2229207426351","44.3526824464392"
"camo_r_1302","cadillac_mountain","camo","yes","-68.2229207426351","44.3525539781846"
"camo_r_1303","cadillac_mountain","camo","yes","-68.2229207426351","44.3524255096483"
"camo_r_1304","cadillac_mountain","camo","yes","-68.2229207426351","44.3522970408304"
"camo_r_1305","cadillac_mountain","camo","yes","-68.2229207426351","44.3521685717309"
"camo_r_1306","cadillac_mountain","camo","yes","-68.2229207426351","44.3520401023498"
"camo_r_1307","cadillac_mountain","camo","yes","-68.2229207426351","44.351911632687"
"camo_r_1350","cadillac_mountain","camo","yes","-68.2227410795783","44.3526824464392"
"camo_r_1351","cadillac_mountain","camo","yes","-68.2227410795783","44.3525539781846"
"camo_r_1352","cadillac_mountain","camo","yes","-68.2227410795783","44.3524255096483"
"camo_r_1353","cadillac_mountain","camo","yes","-68.2227410795783","44.3522970408304"
"camo_r_1354","cadillac_mountain","camo","yes","-68.2227410795783","44.3521685717309"
"camo_r_1355","cadillac_mountain","camo","yes","-68.2227410795783","44.3520401023498"
"camo_r_1399","cadillac_mountain","camo","yes","-68.2225614165215","44.3526824464392"
"camo_r_1400","cadillac_mountain","camo","yes","-68.2225614165215","44.3525539781846"
"camo_r_1401","cadillac_mountain","camo","yes","-68.2225614165215","44.3524255096483"
"camo_r_1402","cadillac_mountain","camo","yes","-68.2225614165215","44.3522970408304"
"camo_r_1403","cadillac_mountain","camo","yes","-68.2225614165215","44.3521685717309"
"camo_r_1404","cadillac_mountain","camo","yes","-68.2225614165215","44.3520401023498"
"otpo_r_2983","otter_point","otpo","yes","-68.1906083131192","44.3132418920812"
"otpo_r_3060","otter_point","otpo","yes","-68.1904286500624","44.3131133373997"
"otpo_r_3136","otter_point","otpo","yes","-68.1902489870056","44.3131133373997"
"otpo_r_3137","otter_point","otpo","yes","-68.1902489870056","44.3129847824366"
"otpo_r_3139","otter_point","otpo","yes","-68.1902489870056","44.3127276716655"
"otpo_r_3140","otter_point","otpo","yes","-68.1902489870056","44.3125991158575"
"otpo_r_3141","otter_point","otpo","yes","-68.1902489870056","44.312470559768"
"otpo_r_3142","otter_point","otpo","yes","-68.1902489870056","44.3123420033968"
"otpo_r_3213","otter_point","otpo","yes","-68.1900693239488","44.3129847824366"
"otpo_r_3214","otter_point","otpo","yes","-68.1900693239488","44.3128562271918"
"otpo_r_3215","otter_point","otpo","yes","-68.1900693239488","44.3127276716655"
"otpo_r_3216","otter_point","otpo","yes","-68.1900693239488","44.3125991158575"
"otpo_r_3217","otter_point","otpo","yes","-68.1900693239488","44.312470559768"
"otpo_r_3218","otter_point","otpo","yes","-68.1900693239488","44.3123420033968"
"otpo_r_3291","otter_point","otpo","yes","-68.1898896608919","44.3127276716655"
"otpo_r_3295","otter_point","otpo","yes","-68.1898896608919","44.3122134467441"
"otpo_r_3371","otter_point","otpo","yes","-68.1897099978351","44.3122134467441"
"otpo_r_3408","otter_point","otpo","yes","-68.1897099978351","44.3074566526243"
"otpo_r_3448","otter_point","otpo","yes","-68.1895303347783","44.3120848898097"
"otpo_r_3449","otter_point","otpo","yes","-68.1895303347783","44.3119563325938"
"otpo_r_3450","otter_point","otpo","yes","-68.1895303347783","44.3118277750962"
"otpo_r_3451","otter_point","otpo","yes","-68.1895303347783","44.311699217317"
"otpo_r_3452","otter_point","otpo","yes","-68.1895303347783","44.3115706592562"
"otpo_r_3453","otter_point","otpo","yes","-68.1895303347783","44.3114421009139"
"otpo_r_3454","otter_point","otpo","yes","-68.1895303347783","44.3113135422899"
"otpo_r_3455","otter_point","otpo","yes","-68.1895303347783","44.3111849833843"
"otpo_r_3465","otter_point","otpo","yes","-68.1895303347783","44.3098993788401"
"otpo_r_3466","otter_point","otpo","yes","-68.1895303347783","44.3097708168369"
"otpo_r_3467","otter_point","otpo","yes","-68.1895303347783","44.309642254552"
"otpo_r_3468","otter_point","otpo","yes","-68.1895303347783","44.3095136919856"
"otpo_r_3469","otter_point","otpo","yes","-68.1895303347783","44.3093851291375"
"otpo_r_3483","otter_point","otpo","yes","-68.1895303347783","44.3075852196964"
"otpo_r_3484","otter_point","otpo","yes","-68.1895303347783","44.3074566526243"
"otpo_r_3525","otter_point","otpo","yes","-68.1893506717215","44.3119563325938"
"otpo_r_3526","otter_point","otpo","yes","-68.1893506717215","44.3118277750962"
"otpo_r_3527","otter_point","otpo","yes","-68.1893506717215","44.311699217317"
"otpo_r_3528","otter_point","otpo","yes","-68.1893506717215","44.3115706592562"
"otpo_r_3529","otter_point","otpo","yes","-68.1893506717215","44.3114421009139"
"otpo_r_3530","otter_point","otpo","yes","-68.1893506717215","44.3113135422899"
"otpo_r_3531","otter_point","otpo","yes","-68.1893506717215","44.3111849833843"
"otpo_r_3532","otter_point","otpo","yes","-68.1893506717215","44.3110564241971"
"otpo_r_3537","otter_point","otpo","yes","-68.1893506717215","44.310413624037"
"otpo_r_3538","otter_point","otpo","yes","-68.1893506717215","44.3102850631602"
"otpo_r_3539","otter_point","otpo","yes","-68.1893506717215","44.3101565020018"
"otpo_r_3540","otter_point","otpo","yes","-68.1893506717215","44.3100279405617"
"otpo_r_3541","otter_point","otpo","yes","-68.1893506717215","44.3098993788401"
"otpo_r_3542","otter_point","otpo","yes","-68.1893506717215","44.3097708168369"
"otpo_r_3543","otter_point","otpo","yes","-68.1893506717215","44.309642254552"
"otpo_r_3544","otter_point","otpo","yes","-68.1893506717215","44.3095136919856"
"otpo_r_3545","otter_point","otpo","yes","-68.1893506717215","44.3093851291375"
"otpo_r_3546","otter_point","otpo","yes","-68.1893506717215","44.3092565660079"
"otpo_r_3557","otter_point","otpo","yes","-68.1893506717215","44.3078423529958"
"otpo_r_3558","otter_point","otpo","yes","-68.1893506717215","44.3077137864869"
"otpo_r_3603","otter_point","otpo","yes","-68.1891710086646","44.311699217317"
"otpo_r_3606","otter_point","otpo","yes","-68.1891710086646","44.3113135422899"
"otpo_r_3607","otter_point","otpo","yes","-68.1891710086646","44.3111849833843"
"otpo_r_3608","otter_point","otpo","yes","-68.1891710086646","44.3110564241971"
"otpo_r_3613","otter_point","otpo","yes","-68.1891710086646","44.310413624037"
"otpo_r_3614","otter_point","otpo","yes","-68.1891710086646","44.3102850631602"
"otpo_r_3615","otter_point","otpo","yes","-68.1891710086646","44.3101565020018"
"otpo_r_3616","otter_point","otpo","yes","-68.1891710086646","44.3100279405617"
"otpo_r_3617","otter_point","otpo","yes","-68.1891710086646","44.3098993788401"
"otpo_r_3618","otter_point","otpo","yes","-68.1891710086646","44.3097708168369"
"otpo_r_3619","otter_point","otpo","yes","-68.1891710086646","44.309642254552"
"otpo_r_3620","otter_point","otpo","yes","-68.1891710086646","44.3095136919856"
"otpo_r_3621","otter_point","otpo","yes","-68.1891710086646","44.3093851291375"
"otpo_r_3622","otter_point","otpo","yes","-68.1891710086646","44.3092565660079"
"otpo_r_3623","otter_point","otpo","yes","-68.1891710086646","44.3091280025966"
"otpo_r_3627","otter_point","otpo","yes","-68.1891710086646","44.3086137461355"
"otpo_r_3628","otter_point","otpo","yes","-68.1891710086646","44.3084851813163"
"otpo_r_3629","otter_point","otpo","yes","-68.1891710086646","44.3083566162154"
"otpo_r_3630","otter_point","otpo","yes","-68.1891710086646","44.3082280508329"
"otpo_r_3631","otter_point","otpo","yes","-68.1891710086646","44.3080994851688"
"otpo_r_3632","otter_point","otpo","yes","-68.1891710086646","44.3079709192231"
"otpo_r_3633","otter_point","otpo","yes","-68.1891710086646","44.3078423529958"
"otpo_r_3683","otter_point","otpo","yes","-68.1889913456078","44.3111849833843"
"otpo_r_3684","otter_point","otpo","yes","-68.1889913456078","44.3110564241971"
"otpo_r_3692","otter_point","otpo","yes","-68.1889913456078","44.3100279405617"
"otpo_r_3693","otter_point","otpo","yes","-68.1889913456078","44.3098993788401"
"otpo_r_3694","otter_point","otpo","yes","-68.1889913456078","44.3097708168369"
"otpo_r_3695","otter_point","otpo","yes","-68.1889913456078","44.309642254552"
"otpo_r_3699","otter_point","otpo","yes","-68.1889913456078","44.3091280025966"
"otpo_r_3700","otter_point","otpo","yes","-68.1889913456078","44.3089994389038"
"otpo_r_3701","otter_point","otpo","yes","-68.1889913456078","44.3088708749293"
"otpo_r_3702","otter_point","otpo","yes","-68.1889913456078","44.3087423106732"
"otpo_r_3703","otter_point","otpo","yes","-68.1889913456078","44.3086137461355"
"otpo_r_3704","otter_point","otpo","yes","-68.1889913456078","44.3084851813163"
"otpo_r_3705","otter_point","otpo","yes","-68.1889913456078","44.3083566162154"
"otpo_r_3706","otter_point","otpo","yes","-68.1889913456078","44.3082280508329"
"otpo_r_3707","otter_point","otpo","yes","-68.1889913456078","44.3080994851688"
"otpo_r_3708","otter_point","otpo","yes","-68.1889913456078","44.3079709192231"
"otpo_r_3777","otter_point","otpo","yes","-68.188811682551","44.3088708749293"
"otpo_r_3778","otter_point","otpo","yes","-68.188811682551","44.3087423106732"
"otpo_r_3779","otter_point","otpo","yes","-68.188811682551","44.3086137461355"
"otpo_r_3780","otter_point","otpo","yes","-68.188811682551","44.3084851813163"
"otpo_r_3781","otter_point","otpo","yes","-68.188811682551","44.3083566162154"
"pemo_nr_599","penobscot_mountain","pemo","no","-68.2727950203598","44.3354204643868"
"pemo_nr_600","penobscot_mountain","pemo","no","-68.2727950203598","44.3352919582981"
"pemo_nr_655","penobscot_mountain","pemo","no","-68.272615357303","44.3356774757193"
"pemo_nr_656","penobscot_mountain","pemo","no","-68.272615357303","44.3355489701939"
"pemo_nr_657","penobscot_mountain","pemo","no","-68.272615357303","44.3354204643868"
"pemo_nr_711","penobscot_mountain","pemo","no","-68.2724356942462","44.3359344859254"
"pemo_nr_712","penobscot_mountain","pemo","no","-68.2724356942462","44.3358059809632"
"pemo_nr_713","penobscot_mountain","pemo","no","-68.2724356942462","44.3356774757193"
"pemo_nr_714","penobscot_mountain","pemo","no","-68.2724356942462","44.3355489701939"
"pemo_nr_762","penobscot_mountain","pemo","no","-68.2722560311894","44.336834012776"
"pemo_nr_763","penobscot_mountain","pemo","no","-68.2722560311894","44.336705509785"
"pemo_nr_764","penobscot_mountain","pemo","no","-68.2722560311894","44.3365770065124"
"pemo_nr_765","penobscot_mountain","pemo","no","-68.2722560311894","44.3364485029583"
"pemo_nr_766","penobscot_mountain","pemo","no","-68.2722560311894","44.3363199991225"
"pemo_nr_769","penobscot_mountain","pemo","no","-68.2722560311894","44.3359344859254"
"pemo_nr_770","penobscot_mountain","pemo","no","-68.2722560311894","44.3358059809632"
"pemo_nr_820","penobscot_mountain","pemo","no","-68.2720763681325","44.336834012776"
"pemo_nr_821","penobscot_mountain","pemo","no","-68.2720763681325","44.336705509785"
"pemo_nr_822","penobscot_mountain","pemo","no","-68.2720763681325","44.3365770065124"
"pemo_nr_823","penobscot_mountain","pemo","no","-68.2720763681325","44.3364485029583"
"pemo_nr_824","penobscot_mountain","pemo","no","-68.2720763681325","44.3363199991225"
"pemo_nr_825","penobscot_mountain","pemo","no","-68.2720763681325","44.3361914950051"
"pemo_nr_826","penobscot_mountain","pemo","no","-68.2720763681325","44.336062990606"
"pemo_nr_827","penobscot_mountain","pemo","no","-68.2720763681325","44.3359344859254"
"pemo_nr_828","penobscot_mountain","pemo","no","-68.2720763681325","44.3358059809632"
"pemo_nr_878","penobscot_mountain","pemo","no","-68.2718967050757","44.336834012776"
"pemo_nr_879","penobscot_mountain","pemo","no","-68.2718967050757","44.336705509785"
"pemo_nr_880","penobscot_mountain","pemo","no","-68.2718967050757","44.3365770065124"
"pemo_nr_881","penobscot_mountain","pemo","no","-68.2718967050757","44.3364485029583"
"pemo_nr_882","penobscot_mountain","pemo","no","-68.2718967050757","44.3363199991225"
"pemo_nr_883","penobscot_mountain","pemo","no","-68.2718967050757","44.3361914950051"
"pemo_nr_884","penobscot_mountain","pemo","no","-68.2718967050757","44.336062990606"
"pemo_nr_936","penobscot_mountain","pemo","no","-68.2717170420189","44.336834012776"
"pemo_nr_937","penobscot_mountain","pemo","no","-68.2717170420189","44.336705509785"
"pemo_nr_938","penobscot_mountain","pemo","no","-68.2717170420189","44.3365770065124"
"pemo_nr_939","penobscot_mountain","pemo","no","-68.2717170420189","44.3364485029583"
"pemo_nr_940","penobscot_mountain","pemo","no","-68.2717170420189","44.3363199991225"
"pemo_nr_992","penobscot_mountain","pemo","no","-68.2715373789621","44.3370910179131"
"pemo_nr_993","penobscot_mountain","pemo","no","-68.2715373789621","44.3369625154853"
"pemo_nr_994","penobscot_mountain","pemo","no","-68.2715373789621","44.336834012776"
"pemo_nr_995","penobscot_mountain","pemo","no","-68.2715373789621","44.336705509785"
"pemo_nr_996","penobscot_mountain","pemo","no","-68.2715373789621","44.3365770065124"
"pemo_nr_997","penobscot_mountain","pemo","no","-68.2715373789621","44.3364485029583"
"pemo_nr_998","penobscot_mountain","pemo","no","-68.2715373789621","44.3363199991225"
"pemo_nr_1007","penobscot_mountain","pemo","no","-68.2715373789621","44.3351634519279"
"pemo_nr_1008","penobscot_mountain","pemo","no","-68.2715373789621","44.335034945276"
"pemo_nr_1050","penobscot_mountain","pemo","no","-68.2713577159052","44.3370910179131"
"pemo_nr_1051","penobscot_mountain","pemo","no","-68.2713577159052","44.3369625154853"
"pemo_nr_1052","penobscot_mountain","pemo","no","-68.2713577159052","44.336834012776"
"pemo_nr_1053","penobscot_mountain","pemo","no","-68.2713577159052","44.336705509785"
"pemo_nr_1054","penobscot_mountain","pemo","no","-68.2713577159052","44.3365770065124"
